cell_id,longitude,latitude,stress_score,urbanization_component,vegetation_component,water_component,evidence_strength,stress_quartile,rank
C_108_018,78.365477,12.807416,0.4896,0.6824,0.4589,0.3275,High (Multi-Source Convergence),Q4: Higher Relative Stress,211
C_050_163,79.674143,13.328439,0.4895,0.2429,0.4419,0.7837,High (Multi-Source Convergence),Q4: Higher Relative Stress,212
C_091_029,78.464292,12.960129,0.4891,0.5528,0.7193,0.1952,High (Multi-Source Convergence),Q4: Higher Relative Stress,213
C_043_087,78.985315,13.391321,0.4889,0.6108,0.6475,0.2083,High (Multi-Source Convergence),Q4: Higher Relative Stress,214
C_105_013,78.320561,12.834365,0.4888,0.6908,0.5956,0.1801,High (Multi-Source Convergence),Q4: Higher Relative Stress,215
C_042_165,79.692109,13.400304,0.4886,0.2941,0.4654,0.7063,High (Multi-Source Convergence),Q4: Higher Relative Stress,216
C_049_168,79.719059,13.337422,0.4886,0.1949,0.271,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,217
C_088_033,78.500224,12.987079,0.4884,0.707,0.6063,0.1519,High (Multi-Source Convergence),Q4: Higher Relative Stress,218
C_044_163,79.674143,13.382338,0.4882,0.1634,0.3013,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,219
C_037_052,78.670904,13.44522,0.4878,0.4289,0.808,0.2266,High (Multi-Source Convergence),Q4: Higher Relative Stress,220
C_079_035,78.518191,13.067927,0.4874,0.5736,0.7006,0.1879,High (Multi-Source Convergence),Q4: Higher Relative Stress,221
C_090_032,78.491241,12.969113,0.4874,0.6149,0.73,0.1172,High (Multi-Source Convergence),Q4: Higher Relative Stress,222
C_046_169,79.728042,13.364371,0.4873,0.2212,0.4229,0.8177,High (Multi-Source Convergence),Q4: Higher Relative Stress,223
C_050_033,78.500224,13.328439,0.4871,0.3974,1.0,0.064,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,224
C_044_166,79.701092,13.382338,0.4866,0.2508,0.3009,0.9081,High (Multi-Source Convergence),Q4: Higher Relative Stress,225
C_112_007,78.266662,12.771483,0.486,0.6963,0.6302,0.1316,High (Multi-Source Convergence),Q4: Higher Relative Stress,226
C_090_039,78.554123,12.969113,0.4856,0.5522,0.6495,0.2551,High (Multi-Source Convergence),Q4: Higher Relative Stress,227
C_072_069,78.823618,13.130809,0.4853,0.4559,1.0,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,228
C_066_071,78.841584,13.184708,0.4849,0.5684,0.5802,0.3062,High (Multi-Source Convergence),Q4: Higher Relative Stress,229
C_043_168,79.719059,13.391321,0.4844,0.1717,0.4089,0.8726,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,230
C_049_038,78.54514,13.337422,0.4837,0.4599,0.915,0.0763,High (Multi-Source Convergence),Q4: Higher Relative Stress,231
C_047_162,79.66516,13.355388,0.4834,0.2546,0.5666,0.6291,High (Multi-Source Convergence),Q4: Higher Relative Stress,232
C_046_166,79.701092,13.364371,0.4831,0.1996,0.2496,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,233
C_056_166,79.701092,13.27454,0.4826,0.1825,0.2653,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,234
C_079_040,78.563106,13.067927,0.4825,0.5,0.9475,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,235
C_052_036,78.527174,13.310472,0.482,0.3986,0.8695,0.1778,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,236
C_061_100,79.102096,13.229624,0.482,0.5593,0.5635,0.3232,High (Multi-Source Convergence),Q4: Higher Relative Stress,237
C_046_038,78.54514,13.364371,0.4818,0.4786,0.7613,0.2057,High (Multi-Source Convergence),Q4: Higher Relative Stress,238
C_049_157,79.620244,13.337422,0.4818,0.451,0.7166,0.2777,High (Multi-Source Convergence),Q4: Higher Relative Stress,239
C_082_039,78.554123,13.040978,0.4813,0.5,0.944,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,240
C_045_042,78.581073,13.373354,0.481,0.4885,0.7868,0.1677,High (Multi-Source Convergence),Q4: Higher Relative Stress,241
C_044_051,78.661921,13.382338,0.4809,0.4656,0.8111,0.166,High (Multi-Source Convergence),Q4: Higher Relative Stress,242
C_055_093,79.039214,13.283523,0.4803,0.635,0.5454,0.2603,High (Multi-Source Convergence),Q4: Higher Relative Stress,243
C_089_032,78.491241,12.978096,0.4801,0.6084,0.6067,0.2253,High (Multi-Source Convergence),Q4: Higher Relative Stress,244
C_077_060,78.742769,13.085893,0.4801,0.4399,1.0,0.0003,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,245
C_044_165,79.692109,13.382338,0.48,0.1521,0.2879,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,246
C_046_040,78.563106,13.364371,0.4799,0.6085,0.7158,0.1153,High (Multi-Source Convergence),Q4: Higher Relative Stress,247
C_086_041,78.57209,13.005045,0.4799,0.5,0.9397,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,248
C_055_166,79.701092,13.283523,0.4798,0.2152,0.3663,0.858,High (Multi-Source Convergence),Q4: Higher Relative Stress,249
C_048_165,79.692109,13.346405,0.4798,0.1215,0.318,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,250
C_062_043,78.590056,13.220641,0.4797,0.4056,0.4629,0.5708,High (Multi-Source Convergence),Q4: Higher Relative Stress,251
C_046_167,79.710075,13.364371,0.4794,0.175,0.4472,0.8161,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,252
C_044_111,79.20091,13.382338,0.4792,0.563,0.5546,0.3199,High (Multi-Source Convergence),Q4: Higher Relative Stress,253
C_083_040,78.563106,13.031995,0.4789,0.5,0.9339,0.0026,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,254
C_062_101,79.111079,13.220641,0.4782,0.6291,0.5621,0.2433,High (Multi-Source Convergence),Q4: Higher Relative Stress,255
C_069_059,78.733786,13.157759,0.478,0.4483,0.7152,0.2705,High (Multi-Source Convergence),Q4: Higher Relative Stress,256
C_048_043,78.590056,13.346405,0.4774,0.6522,0.6699,0.11,High (Multi-Source Convergence),Q4: Higher Relative Stress,257
C_055_049,78.643955,13.283523,0.4773,0.4489,0.899,0.0842,High (Multi-Source Convergence),Q4: Higher Relative Stress,258
C_050_154,79.593294,13.328439,0.4771,0.5776,0.617,0.2368,High (Multi-Source Convergence),Q4: Higher Relative Stress,259
C_118_015,78.338528,12.717584,0.4768,0.6393,0.3635,0.4277,High (Multi-Source Convergence),Q4: Higher Relative Stress,260
C_045_044,78.599039,13.373354,0.4768,0.3474,0.7584,0.3245,High (Multi-Source Convergence),Q4: Higher Relative Stress,261
C_052_165,79.692109,13.310472,0.4764,0.1515,0.3556,0.9222,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,262
C_081_108,79.173961,13.049961,0.4757,0.5064,0.7199,0.2007,High (Multi-Source Convergence),Q4: Higher Relative Stress,263
C_051_032,78.491241,13.319455,0.4755,0.532,0.8551,0.0393,High (Multi-Source Convergence),Q4: Higher Relative Stress,264
C_063_059,78.733786,13.211658,0.4752,0.6365,0.5252,0.2639,High (Multi-Source Convergence),Q4: Higher Relative Stress,265
C_087_031,78.482258,12.996062,0.4751,0.473,0.7771,0.1752,High (Multi-Source Convergence),Q4: Higher Relative Stress,266
C_092_029,78.464292,12.951146,0.475,0.6255,0.6436,0.1559,High (Multi-Source Convergence),Q4: Higher Relative Stress,267
C_126_016,78.347511,12.645719,0.4749,0.5,0.9246,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,268
C_055_163,79.674143,13.283523,0.4749,0.1782,0.2885,0.9579,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,269
C_061_101,79.111079,13.229624,0.4749,0.6255,0.566,0.2332,High (Multi-Source Convergence),Q4: Higher Relative Stress,270
C_033_038,78.54514,13.481152,0.4745,0.5238,0.7428,0.157,High (Multi-Source Convergence),Q4: Higher Relative Stress,271
C_087_046,78.617005,12.996062,0.4743,0.4431,0.9796,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,272
C_049_166,79.701092,13.337422,0.474,0.2079,0.4198,0.7941,High (Multi-Source Convergence),Q4: Higher Relative Stress,273
C_084_040,78.563106,13.023011,0.4737,0.5,0.9212,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,274
C_042_039,78.554123,13.400304,0.4736,0.5518,0.7368,0.1323,High (Multi-Source Convergence),Q4: Higher Relative Stress,275
C_035_087,78.985315,13.463186,0.4734,0.5,0.9202,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,276
C_088_030,78.473275,12.987079,0.4733,0.4901,0.7471,0.1826,High (Multi-Source Convergence),Q4: Higher Relative Stress,277
C_059_058,78.724803,13.24759,0.4724,0.4274,0.6668,0.3229,High (Multi-Source Convergence),Q4: Higher Relative Stress,278
C_051_160,79.647193,13.319455,0.4722,0.398,0.5602,0.4585,High (Multi-Source Convergence),Q4: Higher Relative Stress,279
C_055_165,79.692109,13.283523,0.4721,0.1577,0.2585,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,280
C_046_039,78.554123,13.364371,0.4715,0.6318,0.6333,0.1493,High (Multi-Source Convergence),Q4: Higher Relative Stress,281
C_074_076,78.8865,13.112843,0.4715,0.479,0.9341,0.0013,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,282
C_119_015,78.338528,12.708601,0.4711,0.6271,0.3266,0.4595,High (Multi-Source Convergence),Q4: Higher Relative Stress,283
C_062_099,79.093112,13.220641,0.471,0.6704,0.6477,0.095,High (Multi-Source Convergence),Q4: Higher Relative Stress,284
C_091_031,78.482258,12.960129,0.471,0.488,0.6176,0.3075,High (Multi-Source Convergence),Q4: Higher Relative Stress,285
C_037_035,78.518191,13.44522,0.4709,0.4037,1.0,0.0088,High (Multi-Source Convergence),Q4: Higher Relative Stress,286
C_053_159,79.63821,13.301489,0.4704,0.1939,0.3828,0.8344,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,287
C_041_045,78.608022,13.409287,0.4702,0.3798,0.7683,0.2626,High (Multi-Source Convergence),Q4: Higher Relative Stress,288
C_044_087,78.985315,13.382338,0.4702,0.5229,0.7036,0.184,High (Multi-Source Convergence),Q4: Higher Relative Stress,289
C_083_050,78.652938,13.031995,0.4701,0.4458,0.9638,0.0007,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,290
C_045_164,79.683126,13.373354,0.4699,0.1158,0.2939,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,291
C_059_165,79.692109,13.24759,0.4699,0.1696,0.2401,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,292
C_052_163,79.674143,13.310472,0.4692,0.2605,0.4089,0.7381,High (Multi-Source Convergence),Q4: Higher Relative Stress,293
C_049_155,79.602278,13.337422,0.4691,0.294,0.4429,0.6703,High (Multi-Source Convergence),Q4: Higher Relative Stress,294
C_108_019,78.37446,12.807416,0.4686,0.6451,0.3342,0.4264,High (Multi-Source Convergence),Q4: Higher Relative Stress,295
C_085_043,78.590056,13.014028,0.4683,0.5,0.9045,0.0003,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,296
C_052_164,79.683126,13.310472,0.4682,0.1343,0.2704,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,297
C_080_042,78.581073,13.058944,0.4678,0.5,0.9014,0.002,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,298
C_059_059,78.733786,13.24759,0.4677,0.4435,0.6333,0.3262,High (Multi-Source Convergence),Q4: Higher Relative Stress,299
C_053_162,79.66516,13.301489,0.4675,0.1252,0.2772,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,300
C_060_056,78.706837,13.238607,0.4675,0.4338,0.8201,0.1487,High (Multi-Source Convergence),Q4: Higher Relative Stress,301
C_049_159,79.63821,13.337422,0.4673,0.485,0.6328,0.2839,High (Multi-Source Convergence),Q4: Higher Relative Stress,302
C_086_032,78.491241,13.005045,0.4666,0.6941,0.5567,0.149,High (Multi-Source Convergence),Q4: Higher Relative Stress,303
C_061_059,78.733786,13.229624,0.4664,0.4833,0.7234,0.1926,High (Multi-Source Convergence),Q4: Higher Relative Stress,304
C_065_119,79.272775,13.193691,0.4663,0.4707,0.7983,0.13,High (Multi-Source Convergence),Q4: Higher Relative Stress,305
C_049_167,79.710075,13.337422,0.4662,0.226,0.6808,0.4919,High (Multi-Source Convergence),Q4: Higher Relative Stress,306
C_062_057,78.71582,13.220641,0.4659,0.3997,0.7928,0.2053,High (Multi-Source Convergence),Q4: Higher Relative Stress,307
C_049_160,79.647193,13.337422,0.4659,0.3441,0.4161,0.6376,High (Multi-Source Convergence),Q4: Higher Relative Stress,308
C_051_150,79.557362,13.319455,0.4659,0.4273,0.4023,0.5682,High (Multi-Source Convergence),Q4: Higher Relative Stress,309
C_045_046,78.617005,13.373354,0.4649,0.3143,0.7277,0.3527,High (Multi-Source Convergence),Q4: Higher Relative Stress,310
C_060_053,78.679887,13.238607,0.4645,0.2934,0.8934,0.2066,High (Multi-Source Convergence),Q4: Higher Relative Stress,311
C_060_061,78.751753,13.238607,0.4644,0.3913,0.5258,0.4762,High (Multi-Source Convergence),Q4: Higher Relative Stress,312
C_047_040,78.563106,13.355388,0.4643,0.3264,0.9481,0.1182,High (Multi-Source Convergence),Q4: Higher Relative Stress,313
C_042_048,78.634972,13.400304,0.4643,0.6074,0.6396,0.1457,High (Multi-Source Convergence),Q4: Higher Relative Stress,314
C_060_054,78.688871,13.238607,0.4642,0.4633,0.7839,0.1454,High (Multi-Source Convergence),Q4: Higher Relative Stress,315
C_093_041,78.57209,12.942163,0.4641,0.5028,0.6818,0.2076,High (Multi-Source Convergence),Q4: Higher Relative Stress,316
C_063_098,79.084129,13.211658,0.4639,0.4907,0.6164,0.2846,High (Multi-Source Convergence),Q4: Higher Relative Stress,317
C_032_042,78.581073,13.490135,0.4636,0.4203,0.8234,0.147,High (Multi-Source Convergence),Q4: Higher Relative Stress,318
C_066_056,78.706837,13.184708,0.4635,0.3753,0.6567,0.3586,High (Multi-Source Convergence),Q4: Higher Relative Stress,319
C_056_057,78.71582,13.27454,0.4635,0.5293,0.7477,0.1136,High (Multi-Source Convergence),Q4: Higher Relative Stress,320
C_048_164,79.683126,13.346405,0.4635,0.132,0.2585,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,321
C_050_055,78.697854,13.328439,0.4633,0.4317,0.8588,0.0992,High (Multi-Source Convergence),Q4: Higher Relative Stress,322
C_045_163,79.674143,13.373354,0.4633,0.1581,0.3351,0.8966,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,323
C_048_167,79.710075,13.346405,0.4629,0.1708,0.3527,0.8652,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,324
C_115_006,78.257679,12.744534,0.4626,0.5,0.871,0.0167,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,325
C_040_055,78.697854,13.41827,0.4623,0.4343,0.8782,0.0743,High (Multi-Source Convergence),Q4: Higher Relative Stress,326
C_054_149,79.548379,13.292506,0.462,0.0944,0.9821,0.3095,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,327
C_043_048,78.634972,13.391321,0.4617,0.3915,0.8557,0.1379,High (Multi-Source Convergence),Q4: Higher Relative Stress,328
C_045_167,79.710075,13.373354,0.4616,0.0622,0.3225,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,329
C_052_156,79.611261,13.310472,0.4611,0.613,0.6386,0.1316,High (Multi-Source Convergence),Q4: Higher Relative Stress,330
C_034_037,78.536157,13.472169,0.461,0.5136,0.8162,0.0531,High (Multi-Source Convergence),Q4: Higher Relative Stress,331
C_051_158,79.629227,13.319455,0.461,0.4039,0.5662,0.4129,High (Multi-Source Convergence),Q4: Higher Relative Stress,332
C_085_045,78.608022,13.014028,0.4609,0.4818,0.9008,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,333
C_047_164,79.683126,13.355388,0.4606,0.1784,0.3334,0.8701,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,334
C_119_023,78.410393,12.708601,0.4603,0.6105,0.2988,0.4716,High (Multi-Source Convergence),Q4: Higher Relative Stress,335
C_052_151,79.566345,13.310472,0.4601,0.2741,0.312,0.7941,High (Multi-Source Convergence),Q4: Higher Relative Stress,336
C_114_004,78.239713,12.753517,0.4591,0.4942,0.879,0.0039,High (Multi-Source Convergence),Q4: Higher Relative Stress,337
C_033_047,78.625988,13.481152,0.459,0.6424,0.6075,0.1271,High (Multi-Source Convergence),Q4: Higher Relative Stress,338
C_078_045,78.608022,13.07691,0.4589,0.548,0.4999,0.3288,High (Multi-Source Convergence),Q4: Higher Relative Stress,339
C_074_101,79.111079,13.112843,0.4588,0.4642,0.6964,0.2158,High (Multi-Source Convergence),Q4: Higher Relative Stress,340
C_044_042,78.581073,13.382338,0.4587,0.3473,0.9518,0.077,High (Multi-Source Convergence),Q4: Higher Relative Stress,341
C_052_049,78.643955,13.310472,0.4583,0.4387,0.6343,0.3019,High (Multi-Source Convergence),Q4: Higher Relative Stress,342
C_057_095,79.05718,13.265557,0.4582,0.5444,0.6149,0.2152,High (Multi-Source Convergence),Q4: Higher Relative Stress,343
C_090_031,78.482258,12.969113,0.458,0.3387,0.6512,0.3841,High (Multi-Source Convergence),Q4: Higher Relative Stress,344
C_065_136,79.431598,13.193691,0.4576,0.4376,0.8621,0.0731,High (Multi-Source Convergence),Q4: Higher Relative Stress,345
C_074_067,78.805652,13.112843,0.4573,0.3718,1.0,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,346
C_087_045,78.608022,12.996062,0.4572,0.5,0.8712,0.0003,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,347
C_049_161,79.656176,13.337422,0.4571,0.3378,0.6184,0.4149,High (Multi-Source Convergence),Q4: Higher Relative Stress,348
C_062_167,79.710075,13.220641,0.457,0.143,0.2282,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,349
C_044_047,78.625988,13.382338,0.4567,0.3473,0.8603,0.1624,High (Multi-Source Convergence),Q4: Higher Relative Stress,350
C_069_053,78.679887,13.157759,0.4567,0.5783,0.5264,0.2653,High (Multi-Source Convergence),Q4: Higher Relative Stress,351
C_065_062,78.760736,13.193691,0.4566,0.5828,0.6843,0.1028,High (Multi-Source Convergence),Q4: Higher Relative Stress,352
C_060_059,78.733786,13.238607,0.4563,0.4026,0.617,0.3494,High (Multi-Source Convergence),Q4: Higher Relative Stress,353
C_071_070,78.832601,13.139792,0.456,0.368,1.0,0.0,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,354
C_063_119,79.272775,13.211658,0.4555,0.43,0.8004,0.1362,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,355
C_047_163,79.674143,13.355388,0.4555,0.1364,0.2301,1.0,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,356
C_022_079,78.913449,13.579967,0.4555,0.1494,1.0,0.217,Moderate (Compound Moisture/Vegetation Stress),Q4: Higher Relative Stress,357
C_045_134,79.407523,13.373354,0.4537,0.3579,0.6532,0.3501,High (Multi-Source Convergence),Q4: Higher Relative Stress,358
C_056_046,78.617005,13.27454,0.4536,0.5398,0.7084,0.1127,High (Multi-Source Convergence),Q4: Higher Relative Stress,359
C_037_040,78.563106,13.44522,0.4535,0.4953,0.8245,0.0406,High (Multi-Source Convergence),Q4: Higher Relative Stress,360
C_045_039,78.554123,13.373354,0.4531,0.368,0.8471,0.1441,High (Multi-Source Convergence),Q4: Higher Relative Stress,361
C_115_004,78.239713,12.744534,0.453,0.5,0.8534,0.0057,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,362
C_064_065,78.787685,13.202674,0.4529,0.4432,0.9105,0.0049,Moderate (Same-Sensor Spectral Agreement),Q4: Higher Relative Stress,363
C_093_030,78.473275,12.942163,0.4525,0.5527,0.5563,0.2486,High (Multi-Source Convergence),Q4: Higher Relative Stress,364
C_064_062,78.760736,13.202674,0.452,0.5649,0.4902,0.301,High (Multi-Source Convergence),Q4: Higher Relative Stress,365
C_068_108,79.173961,13.166742,0.452,0.2185,0.6158,0.5217,High (Multi-Source Convergence),Q4: Higher Relative Stress,366
C_070_126,79.335658,13.148776,0.4519,0.4579,0.6316,0.2662,High (Multi-Source Convergence),Q4: Higher Relative Stress,367
C_062_115,79.236843,13.220641,0.4517,0.5348,0.6094,0.2109,High (Multi-Source Convergence),Q4: Higher Relative Stress,368
C_051_166,79.701092,13.319455,0.4515,0.2056,0.4182,0.7306,High (Multi-Source Convergence),Q4: Higher Relative Stress,369
